date,body,doc_type,extraction,path
2012-09-11,BOS,agenda,ok,BOS/2012/2012-09-11_BOS_agenda_599.md
2012-09-11,BOS,agenda,ok,BOS/2012/2012-09-11_BOS_agenda_631.md
2012-09-25,BOS,agenda,ok,BOS/2012/2012-09-25_BOS_agenda_600.md
2012-09-25,BOS,agenda,ok,BOS/2012/2012-09-25_BOS_agenda_632.md
2012-10-09,BOS,agenda,ok,BOS/2012/2012-10-09_BOS_agenda_601.md
2012-10-09,BOS,agenda,ok,BOS/2012/2012-10-09_BOS_agenda_633.md
2012-10-23,BOS,agenda,ok,BOS/2012/2012-10-23_BOS_agenda_602.md
2012-10-23,BOS,agenda,ok,BOS/2012/2012-10-23_BOS_agenda_634.md
2012-10-31,BOS,agenda,ok,BOS/2012/2012-10-31_BOS_agenda_603.md
2012-10-31,BOS,agenda,ok,BOS/2012/2012-10-31_BOS_agenda_635.md
2012-11-13,BOS,agenda,ok,BOS/2012/2012-11-13_BOS_agenda_604.md
2012-11-13,BOS,agenda,ok,BOS/2012/2012-11-13_BOS_agenda_636.md
2012-11-20,BOS,agenda,ok,BOS/2012/2012-11-20_BOS_agenda_605.md
2012-11-20,BOS,agenda,poor-likely-scanned,BOS/2012/2012-11-20_BOS_agenda_637.md
2012-11-27,BOS,agenda,ok,BOS/2012/2012-11-27_BOS_agenda_606.md
2012-11-27,BOS,agenda,ok,BOS/2012/2012-11-27_BOS_agenda_638.md
2012-12-11,BOS,agenda,ok,BOS/2012/2012-12-11_BOS_agenda_607.md
2012-12-11,BOS,agenda,ok,BOS/2012/2012-12-11_BOS_agenda_639.md
2012-12-17,BOS,agenda,ok,BOS/2012/2012-12-17_BOS_agenda_608.md
2012-12-17,BOS,agenda,poor-likely-scanned,BOS/2012/2012-12-17_BOS_agenda_640.md
2013-01-08,BOS,agenda,ok,BOS/2013/2013-01-08_BOS_agenda_527.md
2013-01-08,BOS,agenda,ok,BOS/2013/2013-01-08_BOS_agenda_552.md
2013-01-22,BOS,agenda,ok,BOS/2013/2013-01-22_BOS_agenda_528.md
2013-01-22,BOS,agenda,ok,BOS/2013/2013-01-22_BOS_agenda_553.md
2013-02-07,BOS,agenda,ok,BOS/2013/2013-02-07_BOS_agenda_529.md
2013-02-07,BOS,agenda,poor-likely-scanned,BOS/2013/2013-02-07_BOS_agenda_554.md
2013-02-12,BOS,agenda,ok,BOS/2013/2013-02-12_BOS_agenda_530.md
2013-02-12,BOS,agenda,ok,BOS/2013/2013-02-12_BOS_agenda_555.md
2013-02-26,BOS,agenda,ok,BOS/2013/2013-02-26_BOS_agenda_531.md
2013-02-26,BOS,agenda,ok,BOS/2013/2013-02-26_BOS_agenda_556.md
2013-03-12,BOS,agenda,ok,BOS/2013/2013-03-12_BOS_agenda_532.md
2013-03-12,BOS,agenda,ok,BOS/2013/2013-03-12_BOS_agenda_557.md
2013-03-21,PZ,agenda,poor-likely-scanned,PZ/2013/2013-03-21_PZ_agenda_155.md
2013-03-21,PZ,minutes,ok,PZ/2013/2013-03-21_PZ_minutes_155.md
2013-03-26,BOS,agenda,ok,BOS/2013/2013-03-26_BOS_agenda_533.md
2013-03-26,BOS,agenda,ok,BOS/2013/2013-03-26_BOS_agenda_558.md
2013-04-09,BOS,agenda,ok,BOS/2013/2013-04-09_BOS_agenda_534.md
2013-04-09,BOS,agenda,ok,BOS/2013/2013-04-09_BOS_agenda_559.md
2013-04-18,PZ,agenda,poor-likely-scanned,PZ/2013/2013-04-18_PZ_agenda_166.md
2013-04-18,PZ,minutes,ok,PZ/2013/2013-04-18_PZ_minutes_166.md
2013-04-23,BOS,agenda,ok,BOS/2013/2013-04-23_BOS_agenda_535.md
2013-04-23,BOS,agenda,ok,BOS/2013/2013-04-23_BOS_agenda_560.md
2013-05-14,BOS,agenda,ok,BOS/2013/2013-05-14_BOS_agenda_536.md
2013-05-14,BOS,agenda,ok,BOS/2013/2013-05-14_BOS_agenda_561.md
2013-05-15,BOA,agenda,poor-likely-scanned,BOA/2013/2013-05-15_BOA_agenda_123.md
2013-05-15,BOA,minutes,ok,BOA/2013/2013-05-15_BOA_minutes_123.md
2013-05-16,PZ,agenda,poor-likely-scanned,PZ/2013/2013-05-16_PZ_agenda_152.md
2013-05-16,PZ,minutes,ok,PZ/2013/2013-05-16_PZ_minutes_152.md
2013-05-20,BOS,agenda,ok,BOS/2013/2013-05-20_BOS_agenda_537.md
2013-05-20,BOS,agenda,ok,BOS/2013/2013-05-20_BOS_agenda_562.md
2013-05-28,BOS,agenda,ok,BOS/2013/2013-05-28_BOS_agenda_538.md
2013-05-28,BOS,agenda,ok,BOS/2013/2013-05-28_BOS_agenda_563.md
2013-06-11,BOS,agenda,ok,BOS/2013/2013-06-11_BOS_agenda_539.md
2013-06-11,BOS,agenda,ok,BOS/2013/2013-06-11_BOS_agenda_564.md
2013-06-25,BOS,agenda,ok,BOS/2013/2013-06-25_BOS_agenda_540.md
2013-06-25,BOS,agenda,ok,BOS/2013/2013-06-25_BOS_agenda_565.md
2013-07-09,BOS,agenda,ok,BOS/2013/2013-07-09_BOS_agenda_541.md
2013-07-09,BOS,agenda,ok,BOS/2013/2013-07-09_BOS_agenda_566.md
2013-07-18,PZ,agenda,poor-likely-scanned,PZ/2013/2013-07-18_PZ_agenda_158.md
2013-07-18,PZ,minutes,ok,PZ/2013/2013-07-18_PZ_minutes_158.md
2013-07-23,BOS,agenda,ok,BOS/2013/2013-07-23_BOS_agenda_542.md
2013-07-23,BOS,agenda,ok,BOS/2013/2013-07-23_BOS_agenda_567.md
2013-08-13,BOS,agenda,ok,BOS/2013/2013-08-13_BOS_agenda_543.md
2013-08-13,BOS,agenda,ok,BOS/2013/2013-08-13_BOS_agenda_568.md
2013-08-14,BOA,agenda,poor-likely-scanned,BOA/2013/2013-08-14_BOA_agenda_128.md
2013-08-14,BOA,minutes,ok,BOA/2013/2013-08-14_BOA_minutes_128.md
2013-08-27,BOS,agenda,ok,BOS/2013/2013-08-27_BOS_agenda_544.md
2013-08-27,BOS,agenda,ok,BOS/2013/2013-08-27_BOS_agenda_569.md
2013-09-10,BOS,agenda,ok,BOS/2013/2013-09-10_BOS_agenda_545.md
2013-09-10,BOS,agenda,ok,BOS/2013/2013-09-10_BOS_agenda_570.md
2013-09-24,BOS,agenda,ok,BOS/2013/2013-09-24_BOS_agenda_546.md
2013-09-24,BOS,agenda,ok,BOS/2013/2013-09-24_BOS_agenda_571.md
2013-10-08,BOS,agenda,ok,BOS/2013/2013-10-08_BOS_agenda_547.md
2013-10-08,BOS,agenda,ok,BOS/2013/2013-10-08_BOS_agenda_572.md
2013-10-22,BOS,agenda,ok,BOS/2013/2013-10-22_BOS_agenda_548.md
2013-10-22,BOS,agenda,ok,BOS/2013/2013-10-22_BOS_agenda_573.md
2013-11-12,BOS,agenda,ok,BOS/2013/2013-11-12_BOS_agenda_549.md
2013-11-12,BOS,agenda,ok,BOS/2013/2013-11-12_BOS_agenda_574.md
2013-11-26,BOS,agenda,ok,BOS/2013/2013-11-26_BOS_agenda_550.md
2013-11-26,BOS,agenda,ok,BOS/2013/2013-11-26_BOS_agenda_575.md
2013-12-10,BOS,agenda,ok,BOS/2013/2013-12-10_BOS_agenda_551.md
2013-12-10,BOS,agenda,ok,BOS/2013/2013-12-10_BOS_agenda_576.md
2014-01-14,BOS,agenda,ok,BOS/2014/2014-01-14_BOS_agenda_493.md
2014-01-14,BOS,agenda,ok,BOS/2014/2014-01-14_BOS_agenda_499.md
2014-01-16,PZ,agenda,poor-likely-scanned,PZ/2014/2014-01-16_PZ_agenda_162.md
2014-01-16,PZ,minutes,ok,PZ/2014/2014-01-16_PZ_minutes_162.md
2014-01-28,BOS,agenda,ok,BOS/2014/2014-01-28_BOS_agenda_494.md
2014-01-28,BOS,agenda,ok,BOS/2014/2014-01-28_BOS_agenda_500.md
2014-02-11,BOS,agenda,ok,BOS/2014/2014-02-11_BOS_agenda_495.md
2014-02-11,BOS,agenda,ok,BOS/2014/2014-02-11_BOS_agenda_501.md
2014-02-25,BOS,agenda,ok,BOS/2014/2014-02-25_BOS_agenda_496.md
2014-02-25,BOS,agenda,ok,BOS/2014/2014-02-25_BOS_agenda_502.md
2014-03-11,BOS,agenda,ok,BOS/2014/2014-03-11_BOS_agenda_497.md
2014-03-11,BOS,agenda,ok,BOS/2014/2014-03-11_BOS_agenda_503.md
2014-03-25,BOS,agenda,ok,BOS/2014/2014-03-25_BOS_agenda_498.md
2014-03-25,BOS,agenda,ok,BOS/2014/2014-03-25_BOS_agenda_504.md
2014-04-08,BOS,agenda,ok,BOS/2014/2014-04-08_BOS_agenda_471.md
2014-04-08,BOS,agenda,ok,BOS/2014/2014-04-08_BOS_agenda_505.md
2014-04-17,PZ,agenda,poor-likely-scanned,PZ/2014/2014-04-17_PZ_agenda_167.md
2014-04-17,PZ,minutes,ok,PZ/2014/2014-04-17_PZ_minutes_167.md
2014-04-22,BOS,agenda,ok,BOS/2014/2014-04-22_BOS_agenda_472.md
2014-04-22,BOS,agenda,ok,BOS/2014/2014-04-22_BOS_agenda_506.md
2014-05-13,BOS,agenda,ok,BOS/2014/2014-05-13_BOS_agenda_473.md
2014-05-13,BOS,agenda,ok,BOS/2014/2014-05-13_BOS_agenda_507.md
2014-05-15,PZ,agenda,poor-likely-scanned,PZ/2014/2014-05-15_PZ_agenda_153.md
2014-05-15,PZ,minutes,ok,PZ/2014/2014-05-15_PZ_minutes_153.md
2014-05-27,BOS,agenda,ok,BOS/2014/2014-05-27_BOS_agenda_474.md
2014-05-27,BOS,agenda,ok,BOS/2014/2014-05-27_BOS_agenda_508.md
2014-06-10,BOS,agenda,ok,BOS/2014/2014-06-10_BOS_agenda_475.md
2014-06-10,BOS,agenda,ok,BOS/2014/2014-06-10_BOS_agenda_509.md
2014-06-24,BOS,agenda,ok,BOS/2014/2014-06-24_BOS_agenda_476.md
2014-06-24,BOS,agenda,ok,BOS/2014/2014-06-24_BOS_agenda_510.md
2014-07-08,BOS,agenda,ok,BOS/2014/2014-07-08_BOS_agenda_477.md
2014-07-08,BOS,agenda,ok,BOS/2014/2014-07-08_BOS_agenda_511.md
2014-07-17,PZ,agenda,poor-likely-scanned,PZ/2014/2014-07-17_PZ_agenda_159.md
2014-07-17,PZ,minutes,ok,PZ/2014/2014-07-17_PZ_minutes_159.md
2014-07-22,BOS,agenda,ok,BOS/2014/2014-07-22_BOS_agenda_478.md
2014-07-22,BOS,agenda,ok,BOS/2014/2014-07-22_BOS_agenda_512.md
2014-08-12,BOS,agenda,ok,BOS/2014/2014-08-12_BOS_agenda_479.md
2014-08-12,BOS,agenda,ok,BOS/2014/2014-08-12_BOS_agenda_513.md
2014-08-26,BOS,agenda,ok,BOS/2014/2014-08-26_BOS_agenda_480.md
2014-08-26,BOS,agenda,ok,BOS/2014/2014-08-26_BOS_agenda_514.md
2014-09-04,BOS,agenda,ok,BOS/2014/2014-09-04_BOS_agenda_481.md
2014-09-04,BOS,agenda,poor-likely-scanned,BOS/2014/2014-09-04_BOS_agenda_515.md
2014-09-09,BOS,agenda,ok,BOS/2014/2014-09-09_BOS_agenda_482.md
2014-09-09,BOS,agenda,ok,BOS/2014/2014-09-09_BOS_agenda_516.md
2014-09-12,BOS,agenda,ok,BOS/2014/2014-09-12_BOS_agenda_483.md
2014-09-12,BOS,agenda,ok,BOS/2014/2014-09-12_BOS_agenda_517.md
2014-09-23,BOS,agenda,ok,BOS/2014/2014-09-23_BOS_agenda_484.md
2014-09-23,BOS,agenda,ok,BOS/2014/2014-09-23_BOS_agenda_518.md
2014-09-30,BOS,agenda,ok,BOS/2014/2014-09-30_BOS_agenda_485.md
2014-09-30,BOS,agenda,poor-likely-scanned,BOS/2014/2014-09-30_BOS_agenda_519.md
2014-10-14,BOS,agenda,ok,BOS/2014/2014-10-14_BOS_agenda_486.md
2014-10-14,BOS,agenda,ok,BOS/2014/2014-10-14_BOS_agenda_520.md
2014-10-17,BOS,agenda,ok,BOS/2014/2014-10-17_BOS_agenda_487.md
2014-10-17,BOS,agenda,poor-likely-scanned,BOS/2014/2014-10-17_BOS_agenda_521.md
2014-10-28,BOS,agenda,ok,BOS/2014/2014-10-28_BOS_agenda_488.md
2014-10-28,BOS,agenda,ok,BOS/2014/2014-10-28_BOS_agenda_522.md
2014-11-10,BOS,agenda,ok,BOS/2014/2014-11-10_BOS_agenda_489.md
2014-11-10,BOS,agenda,ok,BOS/2014/2014-11-10_BOS_agenda_523.md
2014-11-12,BOA,agenda,poor-likely-scanned,BOA/2014/2014-11-12_BOA_agenda_121.md
2014-11-12,BOA,minutes,ok,BOA/2014/2014-11-12_BOA_minutes_121.md
2014-11-18,BOS,agenda,ok,BOS/2014/2014-11-18_BOS_agenda_490.md
2014-11-18,BOS,agenda,poor-likely-scanned,BOS/2014/2014-11-18_BOS_agenda_524.md
2014-11-25,BOS,agenda,ok,BOS/2014/2014-11-25_BOS_agenda_491.md
2014-11-25,BOS,agenda,ok,BOS/2014/2014-11-25_BOS_agenda_525.md
2014-12-09,BOS,agenda,ok,BOS/2014/2014-12-09_BOS_agenda_492.md
2014-12-09,BOS,agenda,ok,BOS/2014/2014-12-09_BOS_agenda_526.md
2015-01-13,BOS,agenda,ok,BOS/2015/2015-01-13_BOS_agenda_227.md
2015-01-13,BOS,agenda,ok,BOS/2015/2015-01-13_BOS_agenda_418.md
2015-01-13,BOS,agenda,ok,BOS/2015/2015-01-13_BOS_agenda_467.md
2015-01-27,BOS,agenda,ok,BOS/2015/2015-01-27_BOS_agenda_228.md
2015-01-27,BOS,agenda,ok,BOS/2015/2015-01-27_BOS_agenda_419.md
2015-01-27,BOS,agenda,ok,BOS/2015/2015-01-27_BOS_agenda_468.md
2015-02-10,BOS,agenda,ok,BOS/2015/2015-02-10_BOS_agenda_229.md
2015-02-10,BOS,agenda,ok,BOS/2015/2015-02-10_BOS_agenda_420.md
2015-02-10,BOS,agenda,ok,BOS/2015/2015-02-10_BOS_agenda_469.md
2015-02-19,PZ,agenda,ok,PZ/2015/2015-02-19_PZ_agenda_138.md
2015-02-19,PZ,minutes,poor-likely-scanned,PZ/2015/2015-02-19_PZ_minutes_138.md
2015-02-24,BOS,agenda,ok,BOS/2015/2015-02-24_BOS_agenda_230.md
2015-02-24,BOS,agenda,ok,BOS/2015/2015-02-24_BOS_agenda_421.md
2015-02-24,BOS,agenda,ok,BOS/2015/2015-02-24_BOS_agenda_470.md
2015-03-10,BOS,agenda,ok,BOS/2015/2015-03-10_BOS_agenda_231.md
2015-03-10,BOS,agenda,ok,BOS/2015/2015-03-10_BOS_agenda_422.md
2015-03-10,BOS,agenda,ok,BOS/2015/2015-03-10_BOS_agenda_445.md
2015-03-24,BOS,agenda,ok,BOS/2015/2015-03-24_BOS_agenda_232.md
2015-03-24,BOS,agenda,ok,BOS/2015/2015-03-24_BOS_agenda_423.md
2015-03-24,BOS,agenda,ok,BOS/2015/2015-03-24_BOS_agenda_446.md
2015-04-14,BOS,agenda,ok,BOS/2015/2015-04-14_BOS_agenda_233.md
2015-04-14,BOS,agenda,ok,BOS/2015/2015-04-14_BOS_agenda_424.md
2015-04-14,BOS,agenda,ok,BOS/2015/2015-04-14_BOS_agenda_447.md
2015-04-28,BOS,agenda,ok,BOS/2015/2015-04-28_BOS_agenda_236.md
2015-04-28,BOS,agenda,ok,BOS/2015/2015-04-28_BOS_agenda_425.md
2015-04-28,BOS,agenda,ok,BOS/2015/2015-04-28_BOS_agenda_448.md
2015-05-11,BOS,agenda,ok,BOS/2015/2015-05-11_BOS_agenda_234.md
2015-05-11,BOS,agenda,ok,BOS/2015/2015-05-11_BOS_agenda_426.md
2015-05-11,BOS,agenda,ok,BOS/2015/2015-05-11_BOS_agenda_449.md
2015-05-21,PZ,agenda,ok,PZ/2015/2015-05-21_PZ_agenda_137.md
2015-05-21,PZ,minutes,poor-likely-scanned,PZ/2015/2015-05-21_PZ_minutes_137.md
2015-05-26,BOS,agenda,ok,BOS/2015/2015-05-26_BOS_agenda_237.md
2015-05-26,BOS,agenda,ok,BOS/2015/2015-05-26_BOS_agenda_427.md
2015-05-26,BOS,agenda,ok,BOS/2015/2015-05-26_BOS_agenda_450.md
2015-06-02,BOS,agenda,ok,BOS/2015/2015-06-02_BOS_agenda_238.md
2015-06-02,BOS,agenda,ok,BOS/2015/2015-06-02_BOS_agenda_428.md
2015-06-02,BOS,agenda,poor-likely-scanned,BOS/2015/2015-06-02_BOS_agenda_451.md
2015-06-09,BOS,agenda,ok,BOS/2015/2015-06-09_BOS_agenda_241.md
2015-06-09,BOS,agenda,ok,BOS/2015/2015-06-09_BOS_agenda_429.md
2015-06-09,BOS,agenda,ok,BOS/2015/2015-06-09_BOS_agenda_452.md
2015-07-08,BOA,agenda,ok,BOA/2015/2015-07-08_BOA_agenda_116.md
2015-07-14,BOS,agenda,ok,BOS/2015/2015-07-14_BOS_agenda_240.md
2015-07-14,BOS,agenda,ok,BOS/2015/2015-07-14_BOS_agenda_430.md
2015-07-14,BOS,agenda,ok,BOS/2015/2015-07-14_BOS_agenda_466.md
2015-07-16,BOS,agenda,ok,BOS/2015/2015-07-16_BOS_agenda_239.md
2015-07-16,BOS,agenda,ok,BOS/2015/2015-07-16_BOS_agenda_431.md
2015-07-16,BOS,agenda,poor-likely-scanned,BOS/2015/2015-07-16_BOS_agenda_453.md
2015-07-28,BOS,agenda,ok,BOS/2015/2015-07-28_BOS_agenda_242.md
2015-07-28,BOS,agenda,ok,BOS/2015/2015-07-28_BOS_agenda_432.md
2015-07-28,BOS,agenda,ok,BOS/2015/2015-07-28_BOS_agenda_454.md
2015-08-11,BOS,agenda,ok,BOS/2015/2015-08-11_BOS_agenda_243.md
2015-08-11,BOS,agenda,ok,BOS/2015/2015-08-11_BOS_agenda_433.md
2015-08-11,BOS,agenda,ok,BOS/2015/2015-08-11_BOS_agenda_455.md
2015-08-20,PZ,agenda,ok,PZ/2015/2015-08-20_PZ_agenda_136.md
2015-08-20,PZ,minutes,ok,PZ/2015/2015-08-20_PZ_minutes_136.md
2015-08-25,BOS,agenda,ok,BOS/2015/2015-08-25_BOS_agenda_244.md
2015-08-25,BOS,agenda,ok,BOS/2015/2015-08-25_BOS_agenda_434.md
2015-08-25,BOS,agenda,ok,BOS/2015/2015-08-25_BOS_agenda_456.md
2015-09-08,BOS,agenda,ok,BOS/2015/2015-09-08_BOS_agenda_247.md
2015-09-08,BOS,agenda,ok,BOS/2015/2015-09-08_BOS_agenda_435.md
2015-09-08,BOS,agenda,ok,BOS/2015/2015-09-08_BOS_agenda_457.md
2015-09-09,BOA,agenda,ok,BOA/2015/2015-09-09_BOA_agenda_118.md
2015-09-09,BOA,minutes,poor-likely-scanned,BOA/2015/2015-09-09_BOA_minutes_118.md
2015-09-17,BOA,agenda,ok,BOA/2015/2015-09-17_BOA_agenda_119.md
2015-09-22,BOS,agenda,ok,BOS/2015/2015-09-22_BOS_agenda_245.md
2015-09-22,BOS,agenda,ok,BOS/2015/2015-09-22_BOS_agenda_436.md
2015-09-22,BOS,agenda,ok,BOS/2015/2015-09-22_BOS_agenda_458.md
2015-10-13,BOS,agenda,ok,BOS/2015/2015-10-13_BOS_agenda_246.md
2015-10-13,BOS,agenda,ok,BOS/2015/2015-10-13_BOS_agenda_437.md
2015-10-13,BOS,agenda,ok,BOS/2015/2015-10-13_BOS_agenda_459.md
2015-10-14,BOA,agenda,ok,BOA/2015/2015-10-14_BOA_agenda_117.md
2015-10-15,PZ,agenda,ok,PZ/2015/2015-10-15_PZ_agenda_135.md
2015-10-15,PZ,minutes,ok,PZ/2015/2015-10-15_PZ_minutes_135.md
2015-10-27,BOS,agenda,ok,BOS/2015/2015-10-27_BOS_agenda_248.md
2015-10-27,BOS,agenda,ok,BOS/2015/2015-10-27_BOS_agenda_438.md
2015-10-27,BOS,agenda,ok,BOS/2015/2015-10-27_BOS_agenda_460.md
2015-11-10,BOS,agenda,ok,BOS/2015/2015-11-10_BOS_agenda_250.md
2015-11-10,BOS,agenda,ok,BOS/2015/2015-11-10_BOS_agenda_439.md
2015-11-10,BOS,agenda,ok,BOS/2015/2015-11-10_BOS_agenda_461.md
2015-11-19,BOS,agenda,ok,BOS/2015/2015-11-19_BOS_agenda_249.md
2015-11-19,BOS,agenda,ok,BOS/2015/2015-11-19_BOS_agenda_440.md
2015-11-20,BOS,agenda,ok,BOS/2015/2015-11-20_BOS_agenda_253.md
2015-11-20,BOS,agenda,ok,BOS/2015/2015-11-20_BOS_agenda_441.md
2015-11-20,BOS,agenda,ok,BOS/2015/2015-11-20_BOS_agenda_462.md
2015-11-24,BOS,agenda,ok,BOS/2015/2015-11-24_BOS_agenda_251.md
2015-11-24,BOS,agenda,ok,BOS/2015/2015-11-24_BOS_agenda_442.md
2015-11-24,BOS,agenda,ok,BOS/2015/2015-11-24_BOS_agenda_463.md
2015-12-08,BOS,agenda,ok,BOS/2015/2015-12-08_BOS_agenda_252.md
2015-12-08,BOS,agenda,ok,BOS/2015/2015-12-08_BOS_agenda_443.md
2015-12-08,BOS,agenda,ok,BOS/2015/2015-12-08_BOS_agenda_464.md
2015-12-09,BOA,agenda,poor-likely-scanned,BOA/2015/2015-12-09_BOA_agenda_126.md
2015-12-09,BOA,minutes,ok,BOA/2015/2015-12-09_BOA_minutes_126.md
2015-12-29,BOS,agenda,ok,BOS/2015/2015-12-29_BOS_agenda_254.md
2015-12-29,BOS,agenda,ok,BOS/2015/2015-12-29_BOS_agenda_444.md
2015-12-29,BOS,agenda,ok,BOS/2015/2015-12-29_BOS_agenda_465.md
2016-01-12,BOS,agenda,ok,BOS/2016/2016-01-12_BOS_agenda_285.md
2016-01-12,BOS,agenda,ok,BOS/2016/2016-01-12_BOS_agenda_375.md
2016-01-12,BOS,agenda,ok,BOS/2016/2016-01-12_BOS_agenda_392.md
2016-01-26,BOS,agenda,ok,BOS/2016/2016-01-26_BOS_agenda_286.md
2016-01-26,BOS,agenda,ok,BOS/2016/2016-01-26_BOS_agenda_376.md
2016-01-26,BOS,agenda,ok,BOS/2016/2016-01-26_BOS_agenda_393.md
2016-02-09,BOS,agenda,ok,BOS/2016/2016-02-09_BOS_agenda_287.md
2016-02-09,BOS,agenda,ok,BOS/2016/2016-02-09_BOS_agenda_377.md
2016-02-09,BOS,agenda,ok,BOS/2016/2016-02-09_BOS_agenda_394.md
2016-02-10,BOA,agenda,ok,BOA/2016/2016-02-10_BOA_agenda_115.md
2016-02-18,PZ,agenda,ok,PZ/2016/2016-02-18_PZ_agenda_132.md
2016-02-23,BOS,agenda,ok,BOS/2016/2016-02-23_BOS_agenda_288.md
2016-02-23,BOS,agenda,ok,BOS/2016/2016-02-23_BOS_agenda_378.md
2016-02-23,BOS,agenda,ok,BOS/2016/2016-02-23_BOS_agenda_395.md
2016-03-08,BOS,agenda,ok,BOS/2016/2016-03-08_BOS_agenda_289.md
2016-03-08,BOS,agenda,ok,BOS/2016/2016-03-08_BOS_agenda_379.md
2016-03-08,BOS,agenda,ok,BOS/2016/2016-03-08_BOS_agenda_396.md
2016-03-17,PZ,agenda,ok,PZ/2016/2016-03-17_PZ_agenda_133.md
2016-03-22,BOS,agenda,ok,BOS/2016/2016-03-22_BOS_agenda_290.md
2016-03-22,BOS,agenda,ok,BOS/2016/2016-03-22_BOS_agenda_380.md
2016-03-22,BOS,agenda,ok,BOS/2016/2016-03-22_BOS_agenda_397.md
2016-03-31,BOS,agenda,ok,BOS/2016/2016-03-31_BOS_agenda_292.md
2016-03-31,BOS,agenda,ok,BOS/2016/2016-03-31_BOS_agenda_381.md
2016-03-31,BOS,agenda,poor-likely-scanned,BOS/2016/2016-03-31_BOS_agenda_398.md
2016-04-12,BOS,agenda,ok,BOS/2016/2016-04-12_BOS_agenda_291.md
2016-04-12,BOS,agenda,ok,BOS/2016/2016-04-12_BOS_agenda_382.md
2016-04-12,BOS,agenda,ok,BOS/2016/2016-04-12_BOS_agenda_399.md
2016-04-13,BOA,agenda,ok,BOA/2016/2016-04-13_BOA_agenda_112.md
2016-04-26,BOS,agenda,ok,BOS/2016/2016-04-26_BOS_agenda_293.md
2016-04-26,BOS,agenda,ok,BOS/2016/2016-04-26_BOS_agenda_383.md
2016-04-26,BOS,agenda,ok,BOS/2016/2016-04-26_BOS_agenda_400.md
2016-05-10,BOS,agenda,ok,BOS/2016/2016-05-10_BOS_agenda_294.md
2016-05-10,BOS,agenda,ok,BOS/2016/2016-05-10_BOS_agenda_295.md
2016-05-10,BOS,agenda,ok,BOS/2016/2016-05-10_BOS_agenda_384.md
2016-05-11,BOA,agenda,poor-likely-scanned,BOA/2016/2016-05-11_BOA_agenda_124.md
2016-05-11,BOA,minutes,ok,BOA/2016/2016-05-11_BOA_minutes_124.md
2016-05-24,BOS,agenda,ok,BOS/2016/2016-05-24_BOS_agenda_298.md
2016-05-24,BOS,agenda,ok,BOS/2016/2016-05-24_BOS_agenda_299.md
2016-05-24,BOS,agenda,ok,BOS/2016/2016-05-24_BOS_agenda_385.md
2016-06-14,BOS,agenda,ok,BOS/2016/2016-06-14_BOS_agenda_296.md
2016-06-14,BOS,agenda,ok,BOS/2016/2016-06-14_BOS_agenda_386.md
2016-06-14,BOS,agenda,ok,BOS/2016/2016-06-14_BOS_agenda_401.md
2016-06-15,BOS,agenda,ok,BOS/2016/2016-06-15_BOS_agenda_297.md
2016-06-15,BOS,agenda,ok,BOS/2016/2016-06-15_BOS_agenda_387.md
2016-06-15,BOS,agenda,ok,BOS/2016/2016-06-15_BOS_agenda_402.md
2016-06-24,BOS,agenda,ok,BOS/2016/2016-06-24_BOS_agenda_300.md
2016-06-24,BOS,agenda,ok,BOS/2016/2016-06-24_BOS_agenda_388.md
2016-06-24,BOS,agenda,ok,BOS/2016/2016-06-24_BOS_agenda_403.md
2016-06-28,BOS,agenda,ok,BOS/2016/2016-06-28_BOS_agenda_301.md
2016-06-28,BOS,agenda,ok,BOS/2016/2016-06-28_BOS_agenda_389.md
2016-06-28,BOS,agenda,ok,BOS/2016/2016-06-28_BOS_agenda_404.md
2016-07-12,BOS,agenda,ok,BOS/2016/2016-07-12_BOS_agenda_304.md
2016-07-12,BOS,agenda,ok,BOS/2016/2016-07-12_BOS_agenda_390.md
2016-07-12,BOS,agenda,ok,BOS/2016/2016-07-12_BOS_agenda_405.md
2016-07-26,BOS,agenda,ok,BOS/2016/2016-07-26_BOS_agenda_302.md
2016-07-26,BOS,agenda,ok,BOS/2016/2016-07-26_BOS_agenda_391.md
2016-07-26,BOS,agenda,ok,BOS/2016/2016-07-26_BOS_agenda_406.md
2016-08-09,BOS,agenda,ok,BOS/2016/2016-08-09_BOS_agenda_303.md
2016-08-09,BOS,agenda,ok,BOS/2016/2016-08-09_BOS_agenda_364.md
2016-08-09,BOS,agenda,ok,BOS/2016/2016-08-09_BOS_agenda_407.md
2016-08-10,BOA,agenda,ok,BOA/2016/2016-08-10_BOA_agenda_113.md
2016-08-10,BOA,minutes,ok,BOA/2016/2016-08-10_BOA_minutes_113.md
2016-08-23,BOS,agenda,ok,BOS/2016/2016-08-23_BOS_agenda_365.md
2016-08-23,BOS,agenda,ok,BOS/2016/2016-08-23_BOS_agenda_408.md
2016-08-26,BOS,agenda,ok,BOS/2016/2016-08-26_BOS_agenda_306.md
2016-09-08,BOS,agenda,ok,BOS/2016/2016-09-08_BOS_agenda_305.md
2016-09-08,BOS,agenda,ok,BOS/2016/2016-09-08_BOS_agenda_366.md
2016-09-08,BOS,agenda,poor-likely-scanned,BOS/2016/2016-09-08_BOS_agenda_409.md
2016-09-13,BOS,agenda,ok,BOS/2016/2016-09-13_BOS_agenda_308.md
2016-09-13,BOS,agenda,ok,BOS/2016/2016-09-13_BOS_agenda_367.md
